Time,P (deg/s),Q (deg/s),R (deg/s),P dot (deg/s^2),Q dot (deg/s^2),R dot (deg/s^2),P_{inertial} (deg/s),Q_{inertial} (deg/s),R_{inertial} (deg/s),q bar (psf),Reynolds Number,V_{Total} (ft/s),V_{Inertial} (ft/s),UBody,VBody,WBody,UdotBody,VdotBody,WdotBody,UdotBody_i,VdotBody_i,WdotBody_i,BodyAccel_X,BodyAccel_Y,BodyAccel_Z,Aero V_{X Body} (ft/s),Aero V_{Y Body} (ft/s),Aero V_{Z Body} (ft/s),V_{X_{inertial}} (ft/s),V_{Y_{inertial}} (ft/s),V_{Z_{inertial}} (ft/s),V_{X_{ecef}} (ft/s),V_{Y_{ecef}} (ft/s),V_{Z_{ecef}} (ft/s),V_{North} (ft/s),V_{East} (ft/s),V_{Down} (ft/s),Rho (slugs/ft^3),Absolute Viscosity,Kinematic Viscosity,Temperature (R),P_{SL} (psf),P_{Ambient} (psf),Turbulence Magnitude (ft/sec),Turbulence X Direction (deg),Wind V_{North} (ft/s),Wind V_{East} (ft/s),Wind V_{Down} (ft/s),Roll Turbulence (deg/sec),Pitch Turbulence (deg/sec),Yaw Turbulence (deg/sec),I_{xx},I_{xy},I_{xz},I_{yx},I_{yy},I_{yz},I_{zx},I_{zy},I_{zz},Mass,Weight,X_{cg},Y_{cg},Z_{cg},Altitude ASL (ft),Altitude AGL (ft),Phi (deg),Theta (deg),Psi (deg),Q(1)_{LOCAL},Q(2)_{LOCAL},Q(3)_{LOCAL},Q(4)_{LOCAL},Q(1)_{ECEF},Q(2)_{ECEF},Q(3)_{ECEF},Q(4)_{ECEF},Q(1)_{ECI},Q(2)_{ECI},Q(3)_{ECI},Q(4)_{ECI},Alpha (deg),Beta (deg),Latitude (deg),Latitude Geodetic (deg),Longitude (deg),X_{ECI} (ft),Y_{ECI} (ft),Z_{ECI} (ft),X_{ECEF} (ft),Y_{ECEF} (ft),Z_{ECEF} (ft),Earth Position Angle (deg),Distance AGL (ft),Terrain Elevation (ft),/fdm/jsbsim/sensor/imu/time_us,/fdm/jsbsim/sensor/imu/accelX_true_fps2,/fdm/jsbsim/sensor/imu/accelY_true_fps2,/fdm/jsbsim/sensor/imu/accelZ_true_fps2,/fdm/jsbsim/sensor/gps/time_us,/fdm/jsbsim/sensor/gps/lat_true_rad,/fdm/jsbsim/sensor/gps/long_true_rad,/fdm/jsbsim/sensor/gps/alt_true_m,/fdm/jsbsim/sensor/gps/vNorth_true_mps,/fdm/jsbsim/sensor/gps/vEast_true_mps,/fdm/jsbsim/sensor/gps/vDown_true_mps,/fdm/jsbsim/sensor/pitot/time_us,/fdm/jsbsim/sensor/pitot/presStatic_true_Pa,/fdm/jsbsim/sensor/pitot/presTip_true_Pa,/fdm/jsbsim/sensor/pitot/temp_true_C
24.48,1.052593439198849e-07,-7.031526841740878e-08,2.103151073350251e-08,2.317251937539079e-07,-2.722576432749013e-07,9.369740314035112e-08,0.0005794130093118023,-0.002978553900014542,-0.002872145663394106,6.701670262e-20,3.883313757e-05,7.61323227931e-09,1087.78374073,2.290968378114032e-09,1.25231532577148e-09,-7.151536614882348e-09,5.037937070750999e-09,1.028950166737097e-08,3.914700223393547e-09,0.004114932128361407,0.07921562768741509,-5.968258887101285e-09,6.339225042825402,-0.1099451586336795,-31.42942572841999,2.290968378114032e-09,1.25231532577148e-09,-7.151536614882348e-09,1086.319079639232,-56.42981313815164,4.341134168882624e-09,4.979636219555879e-10,-6.234411929017063e-09,4.341134169528998e-09,-1.252810211546906e-09,8.317736006708503e-10,-7.463238238083015e-09,0.002312463523,3.718489303e-07,0.0001608020739,515.3307275,2116.228,2045.592859,0,0,0,0,0,0,0,0,0.05273832175,           0,-0.01032494063,           0,0.06369013378,           0,-0.01032494063,           0,0.1133088485,0.1342341375,4.318855716,8.7401574936,0,1.8110236248,936.41968068108,0.68772387877107,0.003875682051263337,11.40340043482808,90.00076695535311,0.7036061232476312,-0.07022722079302875,0.07027387490360966,0.7036107896905625,-0.381960379009528,0.9163778550513061,-0.06301269091263399,0.1019180871180459,-0.382051175815856,0.916433720982108,-0.06219491546658395,0.1015771956157581,0,0,44.533719491862,44.725800999856,-93.075866,-773846.9995593615,-14897174.27164442,14676417.30568971,-800433.4124455138,-14895769.42660943,14676417.30568971,0.10225836438657,0.68772387877107,935.73195680231,24479999.9999994151,6.33922503650204483,-0.109945163329956075,-31.429425721539797,24479999.9999994151,0.780612488039262087,-1.62448031584504804,285.420718671593079,-3.81856552479497098e-10,2.53524593484475215e-10,-2.27479501496770301e-09,24479999.9999994151,97943.5179194631201,3.2040504459705357e-18,13.1448486231725621
24.5,1.131147414566619e-07,-7.572386431195067e-08,2.277329555254642e-08,2.290746037670753e-07,-1.728699890884361e-07,5.310800435951896e-08,0.000579420864614116,-0.002978559308723644,-0.002872143921511903,6.788930721e-20,3.90851373e-05,7.66263679767e-09,1087.78374073,2.368350306537062e-09,1.37698074226854e-09,-7.156175204248536e-09,1.646231803463694e-09,4.231206052196512e-09,4.563615304148958e-09,0.004114813674732271,0.07921563902153597,-2.559758557896252e-09,6.339225038638292,-0.1099451659264664,-31.42942572793153,2.368350306537062e-09,1.37698074226854e-09,-7.156175204248536e-09,1086.319161936684,-56.42822882546587,4.266180222395635e-09,5.673426336913385e-10,-6.339860514421377e-09,4.266180223031984e-09,-1.377476944942515e-09,9.06710844280027e-10,-7.483076600752472e-09,0.002312463523,3.718489303e-07,0.0001608020739,515.3307275,2116.228,2045.592859,0,0,0,0,0,0,0,0,0.05273832175,           0,-0.01032494063,           0,0.06369013378,           0,-0.01032494063,           0,0.1133088485,0.1342341375,4.318855716,8.7401574936,0,1.8110236248,936.41968068108,0.68772387877107,0.003875684301290627,11.40340043337992,90.00076695579284,0.7036061232472456,-0.07022722077058619,0.07027387490825911,0.7036107896928187,-0.3819603790280401,0.9163778550451906,-0.06301269090936075,0.1019180871061981,-0.3820512499055075,0.9164337663290116,-0.06219424718929005,0.1015769170077539,0,0,44.533719491862,44.725800999856,-93.075866,-773825.2731769456,-14897175.40022483,14676417.30568971,-800433.4124455136,-14895769.42660943,14676417.30568971,0.10234192586922,0.68772387877107,935.73195680231,24499999.9999994114,6.33922503461687992,-0.109945165857692553,-31.4294257256353866,24499999.9999994114,0.780612488039262087,-1.62448031584504804,285.420718671593079,-4.19854972818478625e-10,2.76365465336552246e-10,-2.28084174790935383e-09,24499999.9999994114,97943.5179194631201,3.24590163190891659e-18,13.1448486231725621
24.52,2.821689241128111e-07,-9.967943587121746e-08,-2.014345677403742e-08,-6.924877990929596e-05,3.553944949051248e-05,1.491116982600049e-05,0.0005795899185386415,-0.002978583264401279,-0.002872186838207099,2.451022874e-18,0.0002348467939,4.60416876823e-08,1087.78374072,1.374458292202102e-09,-6.055022399492492e-10,-4.601718413892333e-08,3.534442936288019e-07,4.783083817905265e-07,5.140682096756054e-06,0.004116223024099085,0.07921877726432572,-3.822500384054184e-06,6.339225387937194,-0.1099446930048488,-31.42942059231834,1.374458292202102e-09,-6.055022399492492e-10,-4.601718413892333e-08,1086.31924422178,-56.4266445376973,3.225618603376642e-08,-9.452934929278828e-09,-3.146454335309589e-08,3.225618603858637e-08,6.024932299409017e-10,-7.750985685025339e-09,-4.538057103838968e-08,0.002312463523,3.718489303e-07,0.0001608020739,515.3307275,2116.228,2045.592859,0,0,0,0,0,0,0,0,0.05273832175,           0,-0.01032494063,           0,0.06369013378,           0,-0.01032494063,           0,0.1133088485,0.1342341375,4.318855716,8.7401574936,0,1.8110236248,936.41968068108,0.68772387877107,0.003875686409007633,11.40340042881929,90.00076695636744,0.703606123247852,-0.07022722072998894,0.07027387489284126,0.703610789697899,-0.3819603790470303,0.9163778550423337,-0.06301269089692225,0.1019180870689261,-0.3820513239954112,0.9164338116786784,-0.06219357890279491,0.1015766383742708,0,0,44.533719491862,44.725800999856,-93.075866,-773803.5467928839,-14897176.52877357,14676417.30568971,-800433.4124455138,-14895769.42660943,14676417.30568971,0.10242548735186,0.68772387877107,935.73195680231,24519999.9999994077,6.33922627769163416,-0.109945794185496923,-31.4294426168919685,24519999.9999994077,0.780612488039262087,-1.62448031584504804,285.420718671593079,1.83639936485986847e-10,-2.36250043679572353e-09,-1.3831998052501177e-08,24519999.9999994077,97943.5179194631201,6.49600028406420152e-16,13.1448486231725621
24.54,2.278587848040001e-07,-9.113395723723862e-08,1.915636524035826e-08,-3.793455168198892e-05,2.504350529868656e-05,1.592832856385345e-06,0.0005795356083674578,-0.002978574719045728,-0.002872147538264683,1.361926704e-19,5.535894705e-05,1.08531153812e-08,1087.78374073,-1.224922468270282e-10,-8.364712594636465e-11,-1.085210174507848e-08,2.82663275953082e-07,2.584800652682961e-07,4.765549276873404e-07,0.004114956713235238,0.07921574365460515,-4.692983177900789e-07,6.339225317024193,-0.1099449141762743,-31.42942525647121,-1.224922468270282e-10,-8.364712594636465e-11,-1.085210174507848e-08,1086.319326521285,-56.42506020056479,7.50279317355442e-09,-2.665286037485259e-09,-7.37525988774483e-09,7.502793174677536e-09,8.294337985205331e-11,-2.265703101276064e-09,-1.061366210824456e-08,0.002312463523,3.718489303e-07,0.0001608020739,515.3307275,2116.228,2045.592859,0,0,0,0,0,0,0,0,0.05273832175,           0,-0.01032494063,           0,0.06369013378,           0,-0.01032494063,           0,0.1133088485,0.1342341375,4.318855716,8.7401574936,0,1.8110236248,936.41968068108,0.68772387877107,0.003875688856055816,11.40340042858697,90.00076695676015,0.7036061232471307,-0.07022722071377331,0.07027387490619462,0.703610789699,-0.3819603790664827,0.9163778550344744,-0.06301269089714906,0.1019180870670686,-0.3820513980856056,0.9164338570228668,-0.06219291062893648,0.1015763597761479,0,0,44.533719491862,44.725800999856,-93.075866,-773781.8204071764,-14897177.65729062,14676417.30568971,-800433.4124455138,-14895769.42660943,14676417.30568971,0.10250904883451,0.68772387877107,935.73195680231,24539999.999999404,6.33922467415396973,-0.109945676851191249,-31.4294268384917217,24539999.999999404,0.780612488039262087,-1.62448031584504804,285.420718671593079,2.52811421789058498e-11,-6.90586305268944305e-10,-3.23504421059294123e-09,24539999.999999404,97943.5179194631201,2.58295552932013465e-18,13.1448486231725621
24.56,1.520274221374618e-07,-6.356525141253944e-08,2.501496658505846e-08,-9.848002915229123e-06,4.015171394851821e-06,-1.338982900105945e-07,0.0005794597769448184,-0.002978547150477098,-0.00287214167953397,6.739391334e-20,3.894227246e-05,7.63462816267e-09,1087.78374073,1.659611832505563e-09,1.057447669947887e-09,-7.376655080246897e-09,6.556000224814955e-08,6.771471162958509e-08,3.266491495541432e-08,0.004114533442389249,0.07921561962275456,-5.825413731952445e-08,6.33922509953294,-0.1099451064388446,-31.42942570043832,1.659611832505563e-09,1.057447669947887e-09,-7.376655080246897e-09,1086.319408814238,-56.42347588616447,4.547266971029493e-09,-1.608167963090809e-10,-6.130583025859069e-09,4.547266971711397e-09,-1.057948904889132e-09,1.683709746076e-10,-7.55909667357796e-09,0.002312463523,3.718489303e-07,0.0001608020739,515.3307275,2116.228,2045.592859,0,0,0,0,0,0,0,0,0.05273832175,           0,-0.01032494063,           0,0.06369013378,           0,-0.01032494063,           0,0.1133088485,0.1342341375,4.318855716,8.7401574936,0,1.8110236248,936.41968068108,0.68772387877107,0.003875691584600291,11.40340042788215,90.00076695723941,0.7036061232463401,-0.07022722069298108,0.07027387491832215,0.7036107897007498,-0.3819603790883845,0.9163778550261077,-0.06301269089624456,0.1019180870612952,-0.3820514721780429,0.9164339023660594,-0.06219224235391416,0.1015760811740528,0,0,44.533719491862,44.725800999856,-93.075866,-773760.094019823,-14897178.78577598,14676417.30568971,-800433.4124455136,-14895769.42660943,14676417.30568971,0.10259261031715,0.68772387877107,935.73195680231,24559999.9999993965,6.33922495633555716,-0.109945307496959202,-31.4294257467182057,24559999.9999993965,0.780612488039262087,-1.62448031584504804,285.420718671593079,-3.22462826210207383e-10,5.13194730603964855e-11,-2.30401266610656207e-09,24559999.9999993965,97943.5179194631201,2.55410375029474456e-18,13.1448486231725621
24.58,1.298926691529073e-07,-6.956700251085725e-08,2.523605682778644e-08,-1.399933749969786e-05,-0.0001208189483348878,4.101915394982591e-06,0.0005794376421079656,-0.002978553152360528,-0.002872141458324221,6.688576609e-20,3.879518313e-05,7.60579131607e-09,1087.78374073,2.206319602755077e-09,1.427972966813589e-09,-7.13730401203544e-09,-1.597689640353991e-06,1.188353725561919e-07,1.534024645902409e-05,0.004116377308463603,0.07922643423319913,-1.084832029003835e-05,6.339223435646642,-0.1099450567619929,-31.42941039298441,2.206319602755077e-09,1.427972966813589e-09,-7.13730401203544e-09,1086.319491102951,-56.42189157309298,4.194389643497352e-09,4.124793223423278e-10,-6.33127300582083e-09,4.194389644127454e-09,-1.42846581795545e-09,7.516098447909744e-10,-7.432538570401453e-09,0.002312463523,3.718489303e-07,0.0001608020739,515.3307275,2116.228,2045.592859,0,0,0,0,0,0,0,0,0.05273832175,           0,-0.01032494063,           0,0.06369013378,           0,-0.01032494063,           0,0.1133088485,0.1342341375,4.318855716,8.7401574936,0,1.8110236248,936.4196806848,0.68772388249636,0.003875694216134621,11.40340042672361,90.00076695774122,0.7036061232456295,-0.07022722067001237,0.07027387492705431,0.7036107897029756,-0.3819603791097443,0.9163778550184704,-0.06301269089409495,0.1019180870517637,-0.3820515462697315,0.9164339477094929,-0.06219157407761298,0.101575802568146,0,0,44.533719491862,44.725800999856,-93.075866,-773738.3676308239,-14897179.91422965,14676417.30568971,-800433.4124455138,-14895769.42660943,14676417.30568971,0.1026761717998,0.68772388249636,935.73195680231,24579999.9999993928,6.33922502362767126,-0.109945200481172178,-31.4294257142792297,24579999.9999993928,0.780612488039261976,-1.62448031584504804,285.420718672728526,-4.35396381312821162e-10,2.29090680692289025e-10,-2.265437756258363e-09,24579999.9999993928,97943.5179194498342,3.19121860244227202e-18,13.1448486231651724
24.6,4.081201395830349e-08,-5.685513282683557e-07,6.070373803567383e-08,5.326377865650015e-05,0.0001207635174840902,-1.67639602466881e-05,0.0005793485610845401,-0.00297905213682306,-0.002872105990576257,2.088906689e-17,0.0006855994709,1.34411699627e-07,1087.78374074,-1.409636690304955e-08,2.461112995371214e-09,1.33647822128564e-07,1.137853364822963e-06,-3.892928068655044e-07,-1.882109459113374e-05,0.004110954836749193,0.07920278207309416,1.3377019098329e-05,6.339226167387057,-0.1099455663837493,-31.42944455509033,-1.409636690304955e-08,2.461112995371214e-09,1.33647822128564e-07,1086.319573405804,-56.4203071604956,-9.558359426487639e-08,1.761338082411193e-08,9.284422609980087e-08,-9.558359427926094e-08,-2.452241305889797e-09,1.260615160951546e-08,1.337967729567649e-07,0.002312463523,3.718489303e-07,0.0001608020739,515.3307275,2116.228,2045.592859,0,0,0,0,0,0,0,0,0.05273832175,           0,-0.01032494063,           0,0.06369013378,           0,-0.01032494063,           0,0.1133088485,0.1342341375,4.318855716,8.7401574936,0,1.8110236248,936.41968068108,0.68772387877107,0.003875696936193428,11.40340041981983,90.00076695817125,0.703606123248935,-0.07022722061117925,0.07027387490109788,0.7036107897082298,-0.3819603791350224,0.9163778550156392,-0.06301269087214403,0.1019180869965779,-0.3820516203650943,0.9164339930572275,-0.06219090578147316,0.1015755239165275,0,0,44.533719491862,44.725800999856,-93.075866,-773716.6412401788,-14897181.04265164,14676417.30568971,-800433.4124455135,-14895769.42660943,14676417.30568971,0.10275973328244,0.68772387877107,935.73195680231,24599999.9999993891,6.33922316513173989,-0.109944896421783858,-31.4294086886740658,24599999.9999993891,0.780612488039262087,-1.62448031584504782,285.420718671593079,-7.47443150035210315e-10,3.84235501058031213e-09,4.07812563972219523e-08,24599999.9999993891,97943.5179194631201,3.60901920035361677e-18,13.1448486231725621
24.62,6.833992029204098e-08,-4.027151013697196e-07,1.623145122342391e-08,2.118836722066214e-05,-1.617288731848477e-05,2.285008293171232e-06,0.0005793760887287658,-0.002978886300730327,-0.002872150462777613,8.336777617e-18,0.0004331218185,8.49134841037e-08,1087.78374074,-1.137672326560436e-08,2.588761451512545e-09,8.410807490671763e-08,-5.62586546082147e-07,-1.471021098264913e-07,3.120175368860249e-06,0.004114305862007233,0.07921803142755203,-2.114663603586253e-06,6.339224464446968,-0.1099453256561385,-31.42942261432462,-1.137672326560436e-08,2.588761451512545e-09,8.410807490671763e-08,1086.319655680383,-56.41872288165921,-6.124200068256092e-08,8.611867568026879e-09,5.818550396768192e-08,-6.124200069179365e-08,-2.583145382248408e-09,5.4773311674207e-09,8.469726079946496e-08,0.002312463523,3.718489303e-07,0.0001608020739,515.3307275,2116.228,2045.592859,0,0,0,0,0,0,0,0,0.05273832175,           0,-0.01032494063,           0,0.06369013378,           0,-0.01032494063,           0,0.1133088485,0.1342341375,4.318855716,8.7401574936,0,1.8110236248,936.4196806848,0.68772388249636,0.003875699604253662,11.40340041525518,90.00076695881997,0.7036061232494323,-0.07022722056716219,0.07027387488905053,0.7036107897134241,-0.3819603791584433,0.9163778550109269,-0.06301269085978775,0.1019180869593318,-0.3820516944584127,0.9164340384026025,-0.06219023749489657,0.1015752452827961,0,0,44.533719491862,44.725800999856,-93.075866,-773694.9148478882,-14897182.17104194,14676417.30568971,-800433.4124455135,-14895769.42660943,14676417.30568971,0.10284329476509,0.68772388249636,935.73195680231,24619999.9999993853,6.33922509296749315,-0.109944877961028364,-31.4294247653224375,24619999.9999993853,0.780612488039261976,-1.62448031584504782,285.420718672728526,-7.87342712509314704e-10,1.66949053982982963e-09,2.5815725091676923e-08,24619999.9999993853,97943.5179194498342,5.19433318289365319e-16,13.1448486231651724
24.64,1.265928377221995e-07,-3.073202124356682e-07,2.39598649171177e-08,2.34922898113436e-05,0.0002418220674731407,-7.374091706873945e-06,0.0005794343412131174,-0.002978790905969624,-0.002872142734319101,1.306854713e-17,0.000542281274,1.06314183146e-07,1087.78374073,-1.770638831597505e-08,1.617015565380168e-09,1.048168622474661e-07,6.547406071911485e-09,-1.994489917250819e-07,-1.438750439030997e-05,0.004110653798893939,0.07920592646329165,1.00370159129004e-05,6.339225029101994,-0.1099453794016845,-31.42944012290747,-1.770638831597505e-08,1.617015565380168e-09,1.048168622474661e-07,1086.319737960315,-56.41713855189499,-7.566289944821421e-08,7.365597099270238e-09,7.432078554736559e-08,-7.566289945964113e-08,-1.609970426072156e-09,3.367065848802112e-09,1.062486536500254e-07,0.002312463523,3.718489303e-07,0.0001608020739,515.3307275,2116.228,2045.592859,0,0,0,0,0,0,0,0,0.05273832175,           0,-0.01032494063,           0,0.06369013378,           0,-0.01032494063,           0,0.1133088485,0.1342341375,4.318855716,8.7401574936,0,1.8110236248,936.41968068108,0.68772387877107,0.003875702153875711,11.40340040709619,90.00076695928766,0.7036061232531713,-0.07022722050169133,0.07027387485431734,0.7036107897197837,-0.381960379183022,0.9163778550097846,-0.06301269083410717,0.1019180868938869,-0.3820517685526605,0.916434083751048,-0.06218956919495945,0.101574966620811,0,0,44.533719491862,44.725800999856,-93.075866,-773673.1884539517,-14897183.29940056,14676417.30568971,-800433.4124455133,-14895769.42660943,14676417.30568971,0.10292685624773,0.68772387877107,935.73195680231,24639999.9999993816,6.33922485455601414,-0.109945169348189042,-31.4294256698795991,24639999.9999993816,0.780612488039262087,-1.62448031584504782,285.420718671593079,-4.90718985866793118e-10,1.0262816707148837e-09,3.23845896325277361e-08,24639999.9999993816,97943.5179194631201,6.39883648066783633e-16,13.1448486231725621
24.66,-1.167783616279605e-07,-3.821430523199912e-07,6.174058183856426e-08,0.0001133213837149995,4.913599292668842e-05,-1.744965551044413e-05,0.0005791909702177919,-0.002978865728965694,-0.002872104953399868,1.528420602e-17,0.0005864518964,1.14973828732e-07,1087.78374075,-7.345416799328382e-09,5.094709694541503e-09,1.146257827827e-07,4.521925021000157e-07,-8.048459353288129e-07,-1.622617436067131e-05,0.004110563621241662,0.07920500675102113,1.179436199069683e-05,6.33922547725499,-0.1099459865046549,-31.4294419610687,-7.345416799328382e-09,5.094709694541503e-09,1.146257827827e-07,1086.319820251445,-56.41555423581971,-8.3448524502108e-08,1.960256787788044e-08,7.662287115660205e-08,-8.34485245147329e-08,-5.087162944063277e-09,1.546288178065778e-08,1.138156463566942e-07,0.002312463523,3.718489303e-07,0.0001608020739,515.3307275,2116.228,2045.592859,0,0,0,0,0,0,0,0,0.05273832175,           0,-0.01032494063,           0,0.06369013378,           0,-0.01032494063,           0,0.1133088485,0.1342341375,4.318855716,8.7401574936,0,1.8110236248,936.41968068108,0.68772387877107,0.003875705261347715,11.40340041167136,90.00076695978066,0.7036061232492926,-0.07022722051100112,0.07027387490118271,0.7036107897181475,-0.3819603792050407,0.9163778549954605,-0.06301269085057251,0.1019180869305002,-0.3820518426442369,0.9164341290858621,-0.062188900937147,0.1015746880608322,0,0,44.533719491862,44.725800999856,-93.075866,-773651.4620583699,-14897184.42772749,14676417.30568971,-800433.4124455133,-14895769.42660943,14676417.30568971,0.10301041773038,0.68772387877107,935.73195680231,24659999.9999993779,6.33922685906576522,-0.109944104322714731,-31.4294207524212688,24659999.9999993779,0.780612488039261865,-1.62448031584504782,285.420718671593079,-1.55056726535048684e-09,4.71308636674449304e-09,3.46910090095204012e-08,24659999.9999993779,97943.5179194631201,3.12470426203775906e-16,13.1448486231725621
24.68,-1.24469732712598e-08,-4.282724071522083e-07,1.26471709368612e-09,4.603287806066103e-05,8.645349245506114e-06,7.408497931230797e-06,0.0005792953008256921,-0.002978911858466108,-0.002872165429271866,8.759712431e-20,4.439723033e-05,8.70407204297e-09,1087.78374074,6.42212147686474e-09,4.012878072103934e-09,4.29115782091014e-09,-2.056248953302471e-07,-3.124610351290524e-07,-1.531701508690057e-06,0.004113225017558797,0.07921489811276355,1.250607118766234e-06,6.339224811255128,-0.1099454957076506,-31.4294272682459,6.42212147686474e-09,4.012878072103934e-09,4.29115782091014e-09,1086.319902515664,-56.41396999969665,-4.920168158790733e-09,7.094814132575263e-09,-1.102917878499847e-09,-4.920168159536413e-09,-4.012683419773776e-09,7.143773660136049e-09,2.936960981361385e-09,0.002312463523,3.718489303e-07,0.0001608020739,515.3307275,2116.228,2045.592859,0,0,0,0,0,0,0,0,0.05273832175,           0,-0.01032494063,           0,0.06369013378,           0,-0.01032494063,           0,0.1133088485,0.1342341375,4.318855716,8.7401574936,0,1.8110236248,936.41968068108,0.68772387877107,0.00387570815701259,11.40340039673651,90.00076696039929,0.7036061232564694,-0.07022722040189293,0.07027387482687748,0.703610789729377,-0.3819603792360062,0.916377854999209,-0.06301269080321184,0.1019180868105488,-0.3820519167444158,0.9164341744382042,-0.06218823261545925,0.1015744093442268,0,0,44.533719491862,44.725800999856,-93.075866,-773629.7356611422,-14897185.55602273,14676417.30568971,-800433.4124455129,-14895769.42660943,14676417.30568971,0.10309397921302,0.68772387877107,935.73195680231,24679999.9999993742,6.33922725356752359,-0.109944289100219125,-31.4294386599262232,24679999.9999993742,0.780612488039261865,-1.62448031584504782,285.420718671593079,-1.22306590634704693e-09,2.17742221160946789e-09,8.95185707118950197e-10,24679999.9999993742,97943.5179194631201,2.24534676253464399e-16,13.1448486231725621
24.7,1.6658337887541e-07,1.374246898999307e-07,2.512021907144222e-08,-2.370760703715542e-06,0.0001211711882649367,-2.837497913405131e-06,0.0005794743311532608,-0.002978346161471552,-0.002872141573669364,2.837059388e-20,2.52665047e-05,4.95349542111e-09,1087.78374073,-2.895531412357891e-09,1.117441613079448e-09,-3.860613807202397e-09,-1.120241416314723e-06,9.005127754591058e-10,1.727240846257623e-07,0.004112607729465539,0.07921603187394068,-2.712797205206563e-07,6.339223896647336,-0.1099451834622662,-31.42942556382012,-2.895531412357891e-09,1.117441613079448e-09,-3.860613807202397e-09,1086.319984779087,-56.41238568749777,1.455848057600991e-09,-3.761397696593778e-09,-2.875675692993703e-09,1.45584805782202e-09,-1.117654545572392e-09,-3.601675278170353e-09,-3.211837542289121e-09,0.002312463523,3.718489303e-07,0.0001608020739,515.3307275,2116.228,2045.592859,0,0,0,0,0,0,0,0,0.05273832175,           0,-0.01032494063,           0,0.06369013378,           0,-0.01032494063,           0,0.1133088485,0.1342341375,4.318855716,8.7401574936,0,1.8110236248,936.41968068108,0.68772387877107,0.003875710193370182,11.40340039675348,90.00076696089405,0.7036061232547171,-0.07022722038979225,0.0702738748391772,0.7036107897312037,-0.3819603792519648,0.9163778549925092,-0.06301269080545274,0.1019180868101146,-0.3820519908294923,0.9164342197796553,-0.0621875643433494,0.1015741307470979,0,0,44.533719491862,44.725800999856,-93.075866,-773608.0092622692,-14897186.68428629,14676417.30568971,-800433.4124455131,-14895769.42660943,14676417.30568971,0.10317754069567,0.68772387877107,935.73195680231,24699999.9999993704,6.33922465803676616,-0.10994544127134917,-31.4294257607975247,24699999.9999993704,0.780612488039261754,-1.62448031584504782,285.420718671593079,-3.40661105490465268e-10,-1.09779062478632351e-09,-9.7896808288972415e-10,24699999.9999993704,97943.5179194631201,3.13569052581582404e-19,13.1448486231725621
24.72,-1.926002936570005e-06,8.364281721090118e-07,-3.274177197901894e-07,0.0001779805686040488,-5.671369950828037e-05,2.371524451821966e-05,0.0005773817455663827,-0.002977647157115996,-0.002872494112367758,3.240206282e-19,8.538808688e-05,1.67403248872e-08,1087.78374072,-6.616445727436589e-09,-1.363182130247557e-08,-7.115797301986596e-09,2.370737542090929e-07,1.902453152929917e-07,9.586274177076997e-08,0.004113786159378775,0.07921559235592782,-1.652197465645822e-07,6.339225259881128,-0.1099449845558928,-31.42942563952595,-6.616445727436589e-09,-1.363182130247557e-08,-7.115797301986596e-09,1086.320067047212,-56.41080136458257,1.369218254794494e-08,-7.585187866614663e-09,5.935279219818504e-09,1.369218255002735e-08,1.3631445587291e-08,-7.892736786776756e-09,-5.668057391003261e-09,0.002312463523,3.718489303e-07,0.0001608020739,515.3307275,2116.228,2045.592859,0,0,0,0,0,0,0,0,0.05273832175,           0,-0.01032494063,           0,0.06369013378,           0,-0.01032494063,           0,0.1133088485,0.1342341375,4.318855716,8.7401574936,0,1.8110236248,936.41968068108,0.68772387877107,0.003875692763187171,11.40340040753315,90.00076695719716,0.7036061232601762,-0.07022722056073318,0.07027387480060199,0.7036107897126306,-0.3819603791093055,0.9163778550406213,-0.0630126908272793,0.1019180868991963,-0.3820520647558284,0.9164342651754486,-0.06218689609074275,0.1015738522395738,0,0,44.533719491862,44.725800999856,-93.075866,-773586.282861751,-14897187.81251816,14676417.30568971,-800433.4124455132,-14895769.42660943,14676417.30568971,0.10326110217831,0.68772387877107,935.73195680231,24719999.9999993667,6.33922639704687896,-0.109943733143205769,-31.4294319119622756,24719999.9999993667,0.780612488039261865,-1.62448031584504782,285.420718671593079,4.15486461500629758e-09,-2.40570617260955513e-09,-1.72762389277779413e-09,24719999.9999993667,97943.5179194631201,1.29185934922333984e-16,13.1448486231725621
